,Nome,Categoria,Preço,Unidades Vendidas,Total,Filial,Forma de Pagamento,Método de Entrega,Data
0,Banana,Alimentos,11.34,12,136.08,PR,Boleto,PAC,2010-09-22
0,Lápis de olho,Cosméticos,52.73,30,1581.9,RJ,Boleto,PAC,2019-11-26
0,Jeans,Roupas,135.98,18,2447.64,MS,Crédito,PAC,2021-08-28
0,Bermuda,Roupas,80.64,22,1774.08,MG,Débito,PAC,2021-06-29
0,Pregos,Ferramentas Manuais,37.93,6,227.58,SP,Pix,Sedex,2015-09-30
0,Pregos,Ferramentas Manuais,49.44,3,148.32,RJ,Boleto,PAC,2017-06-28
0,Gorro,Roupas,209.97,46,9658.62,RJ,Pix,Sedex,2019-08-10
0,Vestido,Roupas,231.9,4,927.6,ES,Crédito,PAC,2021-03-23
0,Sutiã,Roupas,229.56,23,5279.88,ES,Pix,Sedex,2019-10-06
0,Tesoura,Ferramentas Manuais,47.69,12,572.28,ES,Boleto,PAC,2018-04-05
0,Enxada,Ferramentas Manuais,41.47,6,248.82,PR,Crédito,PAC,2022-01-13
0,Nível,Ferramentas Manuais,41.63,1,41.63,PR,Débito,PAC,2020-06-01
0,Tomate,Alimentos,10.49,24,251.76,ES,Crédito,PAC,2012-10-21
0,Banana,Alimentos,1.72,43,73.96,RJ,Crédito,PAC,2020-10-16
0,Grampo,Ferramentas Manuais,38.23,33,1261.59,MS,Crédito,Retirada,2014-12-02
0,Desodorante,Cosméticos,30.9,21,648.9,ES,Boleto,PAC,2016-12-03
0,Shampoo,Cosméticos,54.48,17,926.16,RJ,Boleto,PAC,2014-04-04
0,Aspirador de pó,Eletrodomésticos,1660.69,9,14946.21,MG,Débito,PAC,2012-09-02
0,Gorro,Roupas,192.8,14,2699.2,SP,Pix,Sedex,2019-05-23
0,Perfume,Cosméticos,32.1,3,96.3,MS,Crédito,Retirada,2021-08-23
0,Chapéu,Roupas,56.85,4,227.4,SP,Crédito,PAC,2013-04-16
0,Camiseta,Roupas,274.15,5,1370.75,ES,Pix,Retirada,2012-06-25
0,Gorro,Roupas,216.3,35,7570.5,RJ,Pix,Sedex,2018-11-13
0,Gorro,Roupas,256.33,18,4613.94,SP,Crédito,Sedex,2017-01-22
0,Luvas,Roupas,297.93,45,13406.85,SP,Boleto,Sedex,2016-02-28
0,Iluminador,Cosméticos,54.26,44,2387.44,RJ,Boleto,PAC,2022-03-24
0,Tomate,Alimentos,6.67,27,180.09,SP,Boleto,Retirada,2014-08-10
0,Batedeira,Eletrodomésticos,683.4,45,30753.0,MS,Pix,Sedex,2017-06-17
0,Base,Cosméticos,24.43,17,415.31,MS,Crédito,Retirada,2013-09-27
0,Base,Cosméticos,33.56,33,1107.48,RJ,Débito,PAC,2019-12-08
0,Camiseta,Roupas,67.39,33,2223.87,SP,Crédito,Retirada,2012-11-15
0,Luvas,Roupas,198.25,12,2379.0,ES,Boleto,PAC,2012-08-17
0,Base,Cosméticos,71.24,19,1353.56,PR,Débito,PAC,2013-07-07
0,Micro-ondas,Eletrodomésticos,2881.74,25,72043.5,MG,Pix,Retirada,2020-12-29
0,Meias,Roupas,112.49,4,449.96,RJ,Boleto,PAC,2010-09-28
0,Maçã,Alimentos,6.98,42,293.16,RJ,Boleto,PAC,2010-03-10
0,Ovo,Alimentos,10.13,36,364.68,MG,Boleto,Retirada,2019-06-06
0,Laranja,Alimentos,2.25,28,63.0,MG,Débito,Sedex,2011-03-24
0,Vestido,Roupas,150.83,11,1659.13,SP,Débito,Retirada,2020-03-31
0,Vestido,Roupas,286.27,25,7156.75,RJ,Pix,Retirada,2010-04-29
0,Banana,Alimentos,1.43,2,2.86,SP,Débito,Sedex,2015-02-17
0,Batedeira,Eletrodomésticos,2391.11,18,43039.98,MG,Boleto,Sedex,2019-02-08
0,Esquadro,Ferramentas Manuais,24.07,25,601.75,MG,Pix,Retirada,2010-12-25
0,Laranja,Alimentos,11.45,42,480.9,PR,Pix,Sedex,2012-03-22
0,Máquina de lavar roupa,Eletrodomésticos,1687.88,37,62451.56,PR,Boleto,Sedex,2021-02-26
0,Tesoura,Ferramentas Manuais,34.28,48,1645.44,MG,Débito,PAC,2022-10-08
0,Gorro,Roupas,274.29,44,12068.76,SP,Pix,PAC,2022-10-03
0,Secadora de roupas,Eletrodomésticos,1691.11,9,15219.99,MS,Boleto,Retirada,2012-10-12
0,Jeans,Roupas,192.42,27,5195.34,PR,Crédito,PAC,2013-01-27
0,Alho,Alimentos,6.19,25,154.75,RJ,Pix,Retirada,2011-09-23
0,Banana,Alimentos,8.94,50,447.0,RJ,Boleto,Sedex,2012-03-01
0,Iluminador,Cosméticos,33.65,19,639.35,PR,Boleto,Sedex,2019-04-07
0,Bermuda,Roupas,244.11,1,244.11,RJ,Crédito,PAC,2021-04-02
0,Cebola,Alimentos,5.78,24,138.72,PR,Boleto,PAC,2016-05-29
0,Aspirador de pó,Eletrodomésticos,511.09,6,3066.54,RJ,Débito,PAC,2011-11-23
0,Esmalte,Cosméticos,21.66,20,433.2,PR,Crédito,Retirada,2012-02-01
0,Laranja,Alimentos,4.51,36,162.36,PR,Boleto,PAC,2020-03-25
0,Alho,Alimentos,3.79,45,170.55,SP,Boleto,Sedex,2018-08-30
0,Blush,Cosméticos,50.77,32,1624.64,MG,Boleto,Sedex,2012-10-06
0,Pregos,Ferramentas Manuais,15.91,48,763.68,RJ,Boleto,Sedex,2020-03-13
0,Chocolate,Alimentos,5.18,33,170.94,MG,Crédito,Retirada,2018-12-05
0,Ovo,Alimentos,1.29,43,55.47,PR,Débito,Retirada,2015-03-07
0,Base,Cosméticos,69.84,17,1187.28,SP,Boleto,Retirada,2018-12-24
0,Camiseta,Roupas,283.55,10,2835.5,PR,Pix,PAC,2017-11-21
0,Laranja,Alimentos,6.27,36,225.72,RJ,Débito,Sedex,2018-05-01
0,Esmalte,Cosméticos,64.85,8,518.8,RJ,Crédito,Retirada,2016-03-12
0,Grampo,Ferramentas Manuais,31.07,8,248.56,RJ,Débito,Retirada,2020-08-07
0,Corretivo,Cosméticos,55.81,16,892.96,RJ,Boleto,Sedex,2017-10-10
0,Secadora de roupas,Eletrodomésticos,2929.55,37,108393.35,MS,Boleto,Retirada,2019-03-15
0,Enxada,Ferramentas Manuais,15.62,38,593.56,MG,Pix,PAC,2012-08-27
0,Forno elétrico,Eletrodomésticos,906.02,21,19026.42,PR,Boleto,PAC,2015-07-09
0,Grampo,Ferramentas Manuais,10.65,28,298.2,ES,Pix,Retirada,2022-03-08
0,Lápis de olho,Cosméticos,54.51,9,490.59,MG,Pix,Retirada,2016-11-08
0,Serra,Ferramentas Manuais,49.53,42,2080.26,RJ,Boleto,PAC,2012-05-15
0,Tomate,Alimentos,7.25,47,340.75,RJ,Crédito,PAC,2010-04-05
0,Ar-condicionado,Eletrodomésticos,1962.36,23,45134.28,PR,Pix,Retirada,2012-08-11
0,Aspirador de pó,Eletrodomésticos,1567.8,49,76822.2,SP,Débito,Sedex,2010-07-18
0,Sutiã,Roupas,111.7,16,1787.2,MG,Crédito,PAC,2020-06-06
0,Esmalte,Cosméticos,72.16,11,793.76,ES,Boleto,Retirada,2011-09-22
0,Torradeira,Eletrodomésticos,1146.2,27,30947.4,ES,Crédito,PAC,2016-03-21
0,Uva,Alimentos,1.07,37,39.59,RJ,Boleto,Retirada,2013-10-08
0,Blush,Cosméticos,39.22,35,1372.7,PR,Boleto,PAC,2018-08-16
0,Bermuda,Roupas,253.43,23,5828.89,PR,Boleto,Retirada,2013-04-03
0,Ar-condicionado,Eletrodomésticos,2521.97,17,42873.49,PR,Pix,PAC,2011-02-27
0,Corretivo,Cosméticos,62.98,46,2897.08,ES,Crédito,Sedex,2013-06-21
0,Secadora de roupas,Eletrodomésticos,2005.74,8,16045.92,RJ,Boleto,PAC,2016-08-03
0,Máquina de lavar roupa,Eletrodomésticos,2539.55,28,71107.4,PR,Pix,Retirada,2014-07-17
0,Gorro,Roupas,100.54,20,2010.8,SP,Crédito,Retirada,2015-01-26
0,Forno elétrico,Eletrodomésticos,1434.95,28,40178.6,MG,Boleto,Sedex,2012-04-24
0,Boné,Roupas,138.88,45,6249.6,PR,Boleto,Retirada,2021-09-05
0,Bermuda,Roupas,124.65,40,4986.0,ES,Crédito,Sedex,2022-03-16
0,Tesoura,Ferramentas Manuais,38.03,26,988.78,MS,Crédito,Sedex,2017-09-15
0,Grampo,Ferramentas Manuais,21.08,35,737.8,RJ,Débito,Sedex,2012-03-24
0,Corretivo,Cosméticos,52.59,41,2156.19,RJ,Crédito,Retirada,2011-03-07
0,Laranja,Alimentos,9.2,31,285.2,SP,Boleto,PAC,2021-05-06
0,Banana,Alimentos,1.61,7,11.27,SP,Pix,PAC,2014-07-03
0,Lápis de olho,Cosméticos,23.58,12,282.96,ES,Boleto,Sedex,2012-09-23
0,Shampoo,Cosméticos,66.95,4,267.8,ES,Débito,Sedex,2011-03-10
0,Desodorante,Cosméticos,39.45,4,157.8,SP,Pix,Retirada,2012-09-28
0,Formão,Ferramentas Manuais,43.41,37,1606.17,MS,Pix,PAC,2019-03-14
0,Batedeira,Eletrodomésticos,954.67,9,8592.03,RJ,Boleto,PAC,2012-10-15
0,Cebola,Alimentos,4.63,11,50.93,SP,Boleto,Sedex,2012-12-31
0,Fogão,Eletrodomésticos,716.51,26,18629.26,ES,Crédito,PAC,2012-03-30
0,Nível,Ferramentas Manuais,18.82,27,508.14,MS,Crédito,PAC,2013-04-30
0,Máquina de lavar roupa,Eletrodomésticos,2706.43,35,94725.05,MS,Crédito,Retirada,2018-04-11
0,Vestido,Roupas,222.39,23,5114.97,SP,Débito,Retirada,2020-08-06
0,Chave estrela,Ferramentas Manuais,17.11,35,598.85,ES,Débito,Retirada,2012-04-27
0,Jeans,Roupas,123.57,22,2718.54,MS,Crédito,Retirada,2017-07-02
0,Pregos,Ferramentas Manuais,12.33,43,530.19,RJ,Crédito,Retirada,2020-09-11
0,Maçã,Alimentos,10.75,42,451.5,ES,Crédito,Sedex,2015-06-30
0,Micro-ondas,Eletrodomésticos,1517.46,44,66768.24,ES,Crédito,PAC,2011-02-21
0,Serra,Ferramentas Manuais,15.99,17,271.83,MS,Boleto,Retirada,2011-07-06
0,Banana,Alimentos,8.77,14,122.78,RJ,Boleto,Retirada,2018-03-29
0,Ar-condicionado,Eletrodomésticos,2902.69,28,81275.32,RJ,Pix,PAC,2016-11-15
0,Bermuda,Roupas,132.62,18,2387.16,MS,Débito,Retirada,2015-11-04
0,Esquadro,Ferramentas Manuais,48.8,26,1268.8,SP,Débito,Sedex,2019-09-18
0,Serra,Ferramentas Manuais,40.64,28,1137.92,MS,Boleto,Sedex,2021-09-17
0,Fogão,Eletrodomésticos,825.68,29,23944.72,MG,Pix,PAC,2015-02-18
0,Secadora de roupas,Eletrodomésticos,552.8,43,23770.4,MS,Boleto,PAC,2020-11-24
0,Fogão,Eletrodomésticos,657.69,4,2630.76,ES,Pix,Sedex,2019-04-09
0,Serra,Ferramentas Manuais,38.6,31,1196.6,RJ,Crédito,Sedex,2022-02-19
0,Ovo,Alimentos,5.04,13,65.52,MS,Boleto,Sedex,2021-11-19
0,Laranja,Alimentos,1.06,37,39.22,PR,Pix,Sedex,2014-12-17
0,Esquadro,Ferramentas Manuais,32.21,19,611.99,ES,Débito,Sedex,2019-11-22
0,Enxada,Ferramentas Manuais,36.71,48,1762.08,ES,Pix,Sedex,2013-02-04
0,Pregos,Ferramentas Manuais,42.09,33,1388.97,MG,Pix,Retirada,2014-09-03
0,Serra,Ferramentas Manuais,12.33,27,332.91,MG,Débito,Retirada,2015-09-28
0,Serra,Ferramentas Manuais,21.03,24,504.72,MS,Débito,PAC,2010-02-24
0,Base,Cosméticos,38.71,49,1896.79,PR,Crédito,Sedex,2013-05-17
0,Uva,Alimentos,5.43,25,135.75,ES,Crédito,Sedex,2022-10-16
0,Maçã,Alimentos,6.76,33,223.08,MS,Débito,Sedex,2021-06-23
0,Aspirador de pó,Eletrodomésticos,2045.61,22,45003.42,SP,Pix,Retirada,2018-09-17
0,Base,Cosméticos,36.66,26,953.16,RJ,Boleto,Sedex,2014-11-17
0,Banana,Alimentos,7.08,3,21.24,PR,Pix,Retirada,2021-06-02
0,Secadora de roupas,Eletrodomésticos,1684.18,9,15157.62,ES,Pix,PAC,2022-11-26
0,Geladeira,Eletrodomésticos,1847.93,10,18479.3,RJ,Crédito,Sedex,2020-03-17
0,Esquadro,Ferramentas Manuais,37.42,22,823.24,ES,Pix,Retirada,2017-02-22
0,Micro-ondas,Eletrodomésticos,622.0,3,1866.0,MS,Pix,PAC,2020-12-20
0,Nível,Ferramentas Manuais,43.4,19,824.6,SP,Pix,Sedex,2011-11-08
0,Iluminador,Cosméticos,52.54,2,105.08,RJ,Crédito,PAC,2020-01-31
0,Alho,Alimentos,6.86,18,123.48,MG,Débito,Sedex,2018-12-08
0,Secadora de roupas,Eletrodomésticos,2025.6,20,40512.0,ES,Boleto,PAC,2019-09-22
0,Sutiã,Roupas,251.37,16,4021.92,SP,Pix,Retirada,2016-02-07
0,Blush,Cosméticos,27.55,34,936.7,SP,Pix,Retirada,2014-08-15
0,Uva,Alimentos,8.0,17,136.0,RJ,Boleto,PAC,2020-09-24
0,Cebola,Alimentos,9.47,11,104.17,PR,Pix,PAC,2020-02-03
0,Jeans,Roupas,275.84,32,8826.88,MS,Crédito,Retirada,2013-12-05
0,Chapéu,Roupas,200.94,2,401.88,ES,Pix,Retirada,2014-09-29
0,Iluminador,Cosméticos,41.24,44,1814.56,MG,Crédito,PAC,2016-12-15
0,Gorro,Roupas,280.45,29,8133.05,MS,Crédito,Retirada,2014-03-16
0,Micro-ondas,Eletrodomésticos,2290.22,20,45804.4,PR,Boleto,Sedex,2019-03-02
0,Iluminador,Cosméticos,44.7,23,1028.1,MS,Pix,Sedex,2020-10-30
0,Secadora de roupas,Eletrodomésticos,1731.13,1,1731.13,MG,Crédito,PAC,2010-03-29
0,Geleia,Alimentos,4.8,4,19.2,SP,Débito,PAC,2021-01-12
0,Chave estrela,Ferramentas Manuais,19.58,37,724.46,PR,Pix,PAC,2019-06-26
0,Blush,Cosméticos,74.68,4,298.72,SP,Boleto,Retirada,2017-03-04
0,Alho,Alimentos,4.14,46,190.44,SP,Boleto,Sedex,2011-10-29
0,Tônico facial,Cosméticos,44.98,14,629.72,MG,Débito,Retirada,2016-11-07
0,Camiseta,Roupas,76.34,24,1832.16,MS,Pix,Retirada,2013-02-13
0,Gorro,Roupas,164.89,24,3957.36,MG,Pix,Sedex,2017-02-02
0,Enxada,Ferramentas Manuais,25.26,30,757.8,ES,Crédito,Retirada,2016-05-01
0,Luvas,Roupas,206.13,9,1855.17,SP,Crédito,Retirada,2015-11-25
0,Chapéu,Roupas,64.31,10,643.1,RJ,Débito,Retirada,2018-05-11
0,Boné,Roupas,290.27,9,2612.43,RJ,Crédito,Retirada,2020-09-22
0,Tônico facial,Cosméticos,68.21,37,2523.77,ES,Boleto,PAC,2016-06-27
0,Alho,Alimentos,3.16,9,28.44,SP,Pix,PAC,2020-01-16
0,Chapéu,Roupas,177.98,44,7831.12,MG,Débito,Sedex,2010-08-10
0,Pregos,Ferramentas Manuais,38.12,11,419.32,ES,Débito,PAC,2011-04-06
0,Chapéu,Roupas,166.53,36,5995.08,RJ,Boleto,PAC,2015-05-05
0,Bermuda,Roupas,82.55,39,3219.45,SP,Débito,Sedex,2014-03-14
0,Martelo,Ferramentas Manuais,30.82,44,1356.08,RJ,Débito,Sedex,2019-08-14
0,Máquina de lavar roupa,Eletrodomésticos,976.68,10,9766.8,MG,Crédito,Sedex,2020-08-23
0,Secadora de roupas,Eletrodomésticos,581.88,15,8728.2,ES,Crédito,Sedex,2021-12-01
0,Aspirador de pó,Eletrodomésticos,964.55,14,13503.7,SP,Débito,Sedex,2019-11-26
0,Tomate,Alimentos,9.36,49,458.64,SP,Boleto,Retirada,2010-10-01
0,Serra,Ferramentas Manuais,26.63,23,612.49,PR,Crédito,Retirada,2013-01-03
0,Batedeira,Eletrodomésticos,1255.16,2,2510.32,MG,Pix,Sedex,2020-10-18
0,Pregos,Ferramentas Manuais,34.44,14,482.16,MS,Débito,Sedex,2010-10-20
0,Iluminador,Cosméticos,28.59,22,628.98,MS,Crédito,Retirada,2010-11-26
0,Cebola,Alimentos,10.01,28,280.28,ES,Débito,Retirada,2017-07-29
0,Nível,Ferramentas Manuais,26.54,49,1300.46,ES,Crédito,PAC,2010-11-15
0,Esquadro,Ferramentas Manuais,43.74,41,1793.34,PR,Débito,Retirada,2015-01-22
0,Pregos,Ferramentas Manuais,13.07,10,130.7,MG,Débito,Retirada,2017-01-03
0,Martelo,Ferramentas Manuais,33.72,4,134.88,SP,Pix,PAC,2016-12-25
0,Blush,Cosméticos,40.76,29,1182.04,MS,Boleto,Sedex,2022-04-22
0,Luvas,Roupas,129.35,2,258.7,MG,Pix,Sedex,2010-01-20
0,Secadora de roupas,Eletrodomésticos,1731.85,48,83128.8,PR,Boleto,Sedex,2021-08-05
0,Martelo,Ferramentas Manuais,14.09,19,267.71,ES,Crédito,Retirada,2015-05-13
0,Aspirador de pó,Eletrodomésticos,960.12,50,48006.0,SP,Débito,Retirada,2016-06-04
0,Nível,Ferramentas Manuais,37.91,20,758.2,MS,Pix,PAC,2013-06-20
0,Iluminador,Cosméticos,31.89,21,669.69,MG,Débito,PAC,2018-04-20
0,Lápis de olho,Cosméticos,71.59,44,3149.96,MS,Boleto,Sedex,2010-04-10
0,Esquadro,Ferramentas Manuais,41.2,26,1071.2,MG,Boleto,Retirada,2012-07-07
0,Desodorante,Cosméticos,44.29,19,841.51,ES,Crédito,PAC,2014-04-27
0,Shampoo,Cosméticos,27.51,1,27.51,PR,Boleto,Retirada,2020-03-03
0,Alho,Alimentos,7.73,30,231.9,MG,Débito,Retirada,2013-10-02
0,Boné,Roupas,265.28,30,7958.4,RJ,Débito,Sedex,2018-11-28
0,Shampoo,Cosméticos,20.87,32,667.84,PR,Boleto,Retirada,2019-02-16
0,Batedeira,Eletrodomésticos,1464.77,3,4394.31,RJ,Pix,Sedex,2022-01-05
0,Geleia,Alimentos,7.31,11,80.41,MS,Crédito,Sedex,2012-08-29
0,Chave estrela,Ferramentas Manuais,16.6,22,365.2,SP,Boleto,PAC,2022-06-08
0,Micro-ondas,Eletrodomésticos,1324.13,42,55613.46,ES,Pix,Retirada,2022-02-14
0,Forno elétrico,Eletrodomésticos,2002.0,30,60060.0,MG,Crédito,Retirada,2010-12-21
0,Nível,Ferramentas Manuais,32.03,10,320.3,MG,Crédito,Retirada,2012-01-11
0,Laranja,Alimentos,1.51,50,75.5,PR,Pix,Sedex,2014-09-14
0,Sutiã,Roupas,171.85,1,171.85,SP,Boleto,Sedex,2016-05-15
0,Esquadro,Ferramentas Manuais,41.99,18,755.82,PR,Pix,Sedex,2022-12-12
0,Serra,Ferramentas Manuais,31.71,11,348.81,PR,Boleto,PAC,2012-09-14
0,Base,Cosméticos,48.96,15,734.4,RJ,Débito,Retirada,2015-06-27
0,Alho,Alimentos,10.74,46,494.04,MG,Débito,Retirada,2017-03-17
0,Geladeira,Eletrodomésticos,2003.96,38,76150.48,RJ,Crédito,Sedex,2012-04-13
0,Luvas,Roupas,119.15,43,5123.45,MS,Pix,Sedex,2018-03-06
0,Tesoura,Ferramentas Manuais,22.75,7,159.25,PR,Boleto,Sedex,2021-02-26
0,Lápis de olho,Cosméticos,27.45,31,850.95,MG,Boleto,PAC,2016-09-14
0,Sutiã,Roupas,294.61,30,8838.3,MG,Débito,Sedex,2021-03-25
0,Chapéu,Roupas,230.93,41,9468.13,ES,Débito,PAC,2016-01-12
0,Iluminador,Cosméticos,66.84,30,2005.2,SP,Crédito,Sedex,2013-04-23
0,Gorro,Roupas,58.56,1,58.56,MS,Crédito,Sedex,2018-12-19
0,Serra,Ferramentas Manuais,10.61,14,148.54,MG,Débito,PAC,2015-09-25
0,Martelo,Ferramentas Manuais,23.94,13,311.22,PR,Boleto,Retirada,2017-05-02
0,Desodorante,Cosméticos,54.1,41,2218.1,PR,Pix,Retirada,2011-08-01
0,Serra,Ferramentas Manuais,23.68,15,355.2,MG,Boleto,Retirada,2018-02-04
0,Alho,Alimentos,3.64,27,98.28,PR,Boleto,Sedex,2017-06-09
0,Martelo,Ferramentas Manuais,14.42,2,28.84,RJ,Pix,Sedex,2013-10-11
0,Pregos,Ferramentas Manuais,17.69,22,389.18,PR,Crédito,Retirada,2019-09-10
0,Geleia,Alimentos,8.32,4,33.28,RJ,Pix,Retirada,2012-10-14
0,Ovo,Alimentos,4.96,14,69.44,RJ,Crédito,Sedex,2013-03-04
0,Tesoura,Ferramentas Manuais,20.99,3,62.97,MG,Boleto,PAC,2010-06-09
0,Meias,Roupas,261.12,36,9400.32,MG,Pix,Retirada,2013-12-15
0,Bermuda,Roupas,129.29,16,2068.64,SP,Pix,Sedex,2022-04-09
0,Ar-condicionado,Eletrodomésticos,1788.22,30,53646.6,ES,Pix,Sedex,2011-11-27
0,Blush,Cosméticos,36.45,24,874.8,MS,Boleto,Retirada,2012-09-13
0,Forno elétrico,Eletrodomésticos,1529.59,12,18355.08,SP,Pix,Retirada,2019-10-11
0,Enxada,Ferramentas Manuais,17.13,15,256.95,MS,Pix,PAC,2017-04-08
0,Geleia,Alimentos,5.09,31,157.79,RJ,Boleto,PAC,2021-04-01
0,Meias,Roupas,120.26,1,120.26,PR,Crédito,PAC,2010-03-06
0,Serra,Ferramentas Manuais,40.18,26,1044.68,SP,Crédito,PAC,2010-09-05
0,Fogão,Eletrodomésticos,1506.86,4,6027.44,MG,Crédito,PAC,2012-07-21
0,Vestido,Roupas,236.64,22,5206.08,PR,Pix,Retirada,2013-11-15
0,Chapéu,Roupas,201.65,19,3831.35,RJ,Débito,Sedex,2012-01-26
0,Blush,Cosméticos,22.56,50,1128.0,ES,Crédito,Sedex,2015-11-22
0,Corretivo,Cosméticos,50.47,35,1766.45,SP,Crédito,PAC,2013-01-15
0,Esmalte,Cosméticos,52.87,38,2009.06,PR,Boleto,Retirada,2020-02-09
0,Fogão,Eletrodomésticos,2110.38,8,16883.04,SP,Boleto,Sedex,2018-04-30
0,Desodorante,Cosméticos,27.28,20,545.6,SP,Pix,PAC,2011-07-23
0,Chave estrela,Ferramentas Manuais,31.97,15,479.55,MS,Débito,Sedex,2020-06-12
0,Sutiã,Roupas,108.07,38,4106.66,SP,Pix,Sedex,2018-05-16
0,Desodorante,Cosméticos,65.21,42,2738.82,ES,Boleto,PAC,2018-08-08
0,Forno elétrico,Eletrodomésticos,1992.75,22,43840.5,RJ,Boleto,PAC,2012-01-12
0,Esmalte,Cosméticos,72.66,31,2252.46,PR,Crédito,Sedex,2022-01-15
0,Grampo,Ferramentas Manuais,25.37,19,482.03,ES,Crédito,PAC,2019-11-02
0,Aspirador de pó,Eletrodomésticos,2573.53,13,33455.89,ES,Boleto,PAC,2012-04-07
0,Chapéu,Roupas,100.78,18,1814.04,MG,Débito,PAC,2019-07-19
0,Banana,Alimentos,2.61,42,109.62,ES,Crédito,PAC,2018-01-28
0,Vestido,Roupas,98.36,3,295.08,MS,Boleto,Retirada,2011-05-20
0,Chave estrela,Ferramentas Manuais,38.52,42,1617.84,MS,Débito,Retirada,2016-11-22
0,Esquadro,Ferramentas Manuais,19.97,10,199.7,MG,Crédito,Sedex,2015-10-17
0,Cebola,Alimentos,9.28,16,148.48,MG,Débito,Retirada,2022-01-14
0,Banana,Alimentos,10.86,38,412.68,MS,Crédito,PAC,2010-05-29
0,Aspirador de pó,Eletrodomésticos,1823.68,41,74770.88,SP,Crédito,Sedex,2011-06-27
0,Formão,Ferramentas Manuais,17.0,10,170.0,RJ,Boleto,Sedex,2019-10-28
0,Pregos,Ferramentas Manuais,15.35,13,199.55,RJ,Boleto,Retirada,2022-01-30
0,Corretivo,Cosméticos,28.45,22,625.9,MG,Crédito,Retirada,2018-05-26
0,Uva,Alimentos,6.72,50,336.0,ES,Boleto,Retirada,2015-08-18
0,Boné,Roupas,274.25,30,8227.5,ES,Débito,PAC,2020-06-20
0,Esquadro,Ferramentas Manuais,38.09,13,495.17,MG,Pix,Sedex,2010-01-04
0,Tônico facial,Cosméticos,55.53,29,1610.37,MG,Boleto,Sedex,2014-08-09
0,Serra,Ferramentas Manuais,34.71,18,624.78,RJ,Boleto,PAC,2016-10-26
0,Meias,Roupas,76.53,5,382.65,PR,Débito,Sedex,2022-04-08
0,Shampoo,Cosméticos,54.97,13,714.61,PR,Pix,Sedex,2018-02-04
0,Forno elétrico,Eletrodomésticos,2464.75,27,66548.25,MG,Débito,PAC,2016-09-26
0,Maçã,Alimentos,4.41,41,180.81,SP,Boleto,Sedex,2020-06-24
0,Chave estrela,Ferramentas Manuais,24.22,14,339.08,ES,Pix,Sedex,2015-01-04
0,Lápis de olho,Cosméticos,30.32,1,30.32,PR,Crédito,Sedex,2020-12-14
0,Iluminador,Cosméticos,20.57,16,329.12,MS,Pix,Sedex,2020-07-19
0,Jeans,Roupas,198.42,45,8928.9,MG,Crédito,PAC,2013-08-03
0,Tônico facial,Cosméticos,72.54,39,2829.06,RJ,Boleto,PAC,2021-10-05
0,Alho,Alimentos,1.15,44,50.6,ES,Crédito,Sedex,2012-12-20
0,Secadora de roupas,Eletrodomésticos,654.88,44,28814.72,MG,Débito,Retirada,2017-04-08
0,Camiseta,Roupas,87.3,48,4190.4,PR,Pix,Sedex,2014-11-16
0,Alho,Alimentos,10.4,23,239.2,PR,Débito,PAC,2016-10-10
0,Batedeira,Eletrodomésticos,1227.51,18,22095.18,RJ,Débito,PAC,2020-10-27
0,Forno elétrico,Eletrodomésticos,1233.12,42,51791.04,RJ,Débito,PAC,2015-03-25
0,Banana,Alimentos,5.42,26,140.92,PR,Pix,Retirada,2020-04-14
0,Sutiã,Roupas,284.32,4,1137.28,ES,Débito,Retirada,2011-11-10
0,Jeans,Roupas,245.02,8,1960.16,ES,Pix,PAC,2012-04-09
0,Secadora de roupas,Eletrodomésticos,1164.28,27,31435.56,RJ,Boleto,PAC,2016-08-10
0,Jeans,Roupas,252.47,42,10603.74,RJ,Boleto,Sedex,2016-02-24
0,Meias,Roupas,193.28,16,3092.48,PR,Boleto,Retirada,2017-09-29
0,Grampo,Ferramentas Manuais,30.13,20,602.6,MG,Boleto,PAC,2018-01-30
0,Lápis de olho,Cosméticos,68.43,44,3010.92,MS,Crédito,Retirada,2020-12-06
0,Ar-condicionado,Eletrodomésticos,1835.61,40,73424.4,RJ,Crédito,Retirada,2020-03-27
0,Nível,Ferramentas Manuais,25.85,24,620.4,MG,Boleto,Retirada,2018-09-02
0,Gorro,Roupas,129.95,1,129.95,MG,Crédito,Sedex,2022-03-26
0,Ovo,Alimentos,9.76,15,146.4,ES,Débito,PAC,2013-11-11
0,Maçã,Alimentos,10.73,45,482.85,MG,Pix,Retirada,2020-09-28
0,Tônico facial,Cosméticos,38.18,45,1718.1,SP,Crédito,Sedex,2016-04-26
0,Base,Cosméticos,20.64,19,392.16,ES,Crédito,Sedex,2021-02-25
0,Lápis de olho,Cosméticos,55.41,28,1551.48,ES,Débito,PAC,2018-02-16
0,Formão,Ferramentas Manuais,20.22,29,586.38,SP,Pix,Retirada,2020-12-21
0,Chocolate,Alimentos,8.94,38,339.72,MG,Débito,PAC,2021-04-17
0,Jeans,Roupas,276.33,48,13263.84,SP,Débito,Sedex,2010-02-26
0,Sutiã,Roupas,184.27,2,368.54,RJ,Crédito,Retirada,2019-07-23
0,Esquadro,Ferramentas Manuais,11.59,37,428.83,SP,Crédito,PAC,2019-06-19
0,Boné,Roupas,102.08,2,204.16,RJ,Boleto,PAC,2012-11-25
0,Meias,Roupas,57.39,3,172.17,SP,Boleto,PAC,2015-11-01
